,date,tweet
1486,10/9/20,"$AAPL back to green 
🍏 
Good night everyone.
Green Day fallows tomorrow"
1487,11/9/20,$AAPL where's all my PM 125/130 🤡s from yesterday at?
1488,11/9/20,$AAPL Cue J POW ...not even thinking about thinking about thinking about thinking about about thinking about 🤔🧐🤪 ... real good for the
1489,11/9/20,$AAPL looking like i lost My $835 on a 118.75 call for sep 18th 😢😢............
1490,11/9/20,$AAPL this is still a 2T dollar company. Gtfo 😂
1491,11/9/20,$AAPL well... my $117.5 call expires today and i’m -98% this isn’t good boys 😬
1492,11/9/20,$AAPL under $110 is no mans land 😳 who knows where bottom is under that
1493,15/09/2020,"$AAPL Just tested the new “Spatial Audio” feature on my AirPods Pro , almost felt like I was in the Cinema ....just wow 😳!"
1494,15/09/2020,$AAPL only good news coming from the event. 🤑
1495,15/09/2020,$AAPL only smart pet keep Apple !  Great medical 🏥 partnership-
1496,16/09/2020,$AAPL haha Wall Street haha they just announced how the company value will be 4 trill soon 🤦‍♂️🍎🍎🍎💥📈📈📈📈📈🚀🚀🚀🚀🚀🚀🚀✔️✔️✔️💥💥💥💥🤑🤑🤣🤣🤑🤣😂📲🤯📈🍎📲
1497,17/09/2020,"$AAPL if Jesus still loves us, he would spare us the pain, and let us bounce off the 50 SMA. If he forsaken us, we are only to blame. 👏🏻"
1498,17/09/2020,$AAPL so how's that 5 million shares order? 😂
1499,17/09/2020,$AAPL who didnt see this coming 👻
1500,17/09/2020,$AAPL ouch.. just when the bulls thought they were going green smh 🤦🏻‍♂️
1501,17/09/2020,$AAPL remember its not just 🍎 you need to watch. Tech is flushing 💩
1502,18/09/2020,$AAPL will open red and close maroon 🤣
1503,18/09/2020,$AAPL MACD and RSI not looking good. Bullish long term but i’ll be happy averaging down and see you at 200$ EOY. Enjoy the easy money meanwhile bears 🐻🖕
1504,18/09/2020,"$AAPL welp, if I can't beat them...🤷‍♂️😎"
1505,21/09/2020,$AAPL what a bargain on calls this morning 🔥
1506,21/09/2020,$AAPL Halloween came early this year. Boooooom 💥💥🎃
1507,21/09/2020,Can’t stress this enough $AAPL will go back up. Every market crash comes back up. This is just a healthy pullback due to overextended rally. There are more sensational news coming ahead. Don’t worry for the people who bought high included me 😉
1508,21/09/2020,$AAPL OMG!!! I missed to downtrend earlier to buy more😰 i got busy working...
1509,22/09/2020,$AAPL it will open higher tomorrow 💘
1510,23/09/2020,$AAPL 😆 sorry but what did you think was gonna happen?
1511,25/09/2020,$AAPL busted right through $111.50 🚀🚀🚀
1512,28/09/2020,$AAPL welcome back peeps. who’s ready for more Green Days this week?! 🍏
1513,9/10/20,$AAPL yeahhh 120 open on monday 🔜🚀
1514,12/10/20,"$AAPL 

Short squeeze ! 
Apple about to jump to 125 with iPhone 12 announcement 📱"
1515,13/10/2020,$AAPL dip then RIP!! bear trap thank you TD :) hopefully they didn’t open short positions already 😩
1516,13/10/2020,$AAPL not selling single share 🍏🚀 will dip small and pop big!
1517,13/10/2020,$AAPL i bought at 126.40🤬 can someone please post the people carrying my casquet
1518,13/10/2020,$AAPL 2nd stimulus check coming out guess what people buying? A 5G iPhone 💰
1519,13/10/2020,$AAPL they will keep this at 2T 😂 but bullish on event
1520,13/10/2020,"$AAPL We live in a world where expectations met aren’t good enough, but an excersise bike goes up 5-10$ a day. I give up! 🤦🏼‍♀️😂"
1521,13/10/2020,$AAPL $115’s coming! I wanna buy about 400 shares! 🐻 drop this back down plz!
1522,14/10/2020,$AAPL PT raised by only $6??? 😂 what a joke! Is this a pity PT?
1523,14/10/2020,$AAPL people don’t have money to buy iPhones 🙁
1524,14/10/2020,$AAPL if y’all would just use common sense and sell the news buy the puts everyone makes money 🤷🏽‍♂️
1525,14/10/2020,$AAPL nov/dec/Jan 135-155 calls stacked perfectly. Will be my best Christmas gift 🥶
1526,15/10/2020,$AAPL pre order news will be epic 💰
1527,16/10/2020,$AAPL buyers beware!  Volume not impressive on pre-market. 🤔. Considering put options at the open. On watch: 🐻🧸😏😎
1528,16/10/2020,$AAPL 🙌🙌🙌🙌 Sell off $117.5 coming.
1529,16/10/2020,"$AAPL hopefully it keeps dumping up until a couple days before election, come on i want to buy a LOT at $80-90 🙏🙏🙏"
1530,18/10/2020,$AAPL China just passed export control laws on technology Saturday night. Kicks in December 1st . Not good for the tech or defence sectors and not good for 🍎
1531,20/10/2020,$AAPL rejection of 118$ not good. 🤷
1532,21/10/2020,$AAPL $150 after earnings and stimulus. It’s coming 😉
1533,23/10/2020,"$AAPL here comes the drop, here comes the drop 🎶"
1534,29/10/2020,$AAPL why do I feel bearish 😳
1535,29/10/2020,$AAPL it’s a junk sale buy it all🤣🤣😂😂
1536,29/10/2020,$AAPL Apple 🍎 is a long and hold
1537,29/10/2020,"$AAPL 
Sooooo today was basically a figment of everyone’s imagination?
😂"
1538,4/11/20,$AAPL Fox is getting giddy 😄 Bye bye Biden
1539,10/11/20,$AAPL  Very weak going into the dark winter 🥶! Not good!
1540,10/11/20,$AAPL Tonight’s better. Less people arguing with me. 🤗😃👊🏼👍🏼🙂
1541,10/11/20,$AAPL how low do you think this will go? Puts already printing 🤑
1542,11/11/20,$AAPL can’t wait for another sell off tomorrow morning. 🤑
1543,17/11/2020,$AAPL how bow dem APPLES 🍎 Moon shot time
1544,22/11/2020,$AAPL If you have bought Apple between $80 & $110 pre stock split it's time to sell and take profits and run 🏃‍♂️
1545,24/11/2020,$AAPL bought 111 puts yesterday at .28 sold right now at .65 🤡
1546,3/12/20,$AAPL 1st here on the AAPL feed. Funny comments. Today is just profit taking today. That’s it that’s all. But I do enjoy the funny panic comments. 😛😛😛
1547,16/12/2020,"$AAPL These shares were a gift at the previous levels. They are heading to ATH soon. 
You all being bearish were seriously mistaken and should book an appointment with a plastic surgeon 👍"
1548,16/12/2020,$AAPL all kinds of upgrades like from JP Morgan. But no one listened to me when I gave my buy rating years ago 😆
1549,18/12/2020,$AAPL I can’t sleep ! My biggest part of my portfolio is apple ! $130calls omg ! 🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🤞🏼🤞🏼🤞🏼🤞🏼🤞🏼🤞🏼🤞🏼🚀🚀🚀🚀🚀🕺🏻🕺🏻🕺🏻🕺🏻🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🤑🚀 YOU CANT DO IT ! Open $140 says me !!!!!
1550,18/12/2020,$AAPL How will S&P rebalancing effect Apple? 🤔
1551,19/12/2020,"$AAPL APPLE OPENS ALL CALI STORES BACK UP , that was quick 🤑"
1552,22/12/2020,"$AAPL the great and wonderful Cathie wood from ark etf bought 415,000 aapl shares yesterday.  💪"
1553,22/12/2020,"$AAPL Lets remember our recent history here guys, i know this green streak feels great! But what happens everytime we have a strong premarket here? It dumps hard 5 minutes into open! Be patient, hedge your calls, and have a great day!😁 🍏 🍎"
1554,22/12/2020,$AAPL will see $150 2021 quick 🗣 swinging calls on it until then!
1555,22/12/2020,$AAPL 💤 Joe pumps/calms the market. T💩mp opens his mouth and poops  the market!!
1556,3/1/20,"$AAPL I’m out for now!! I don’t think it’ll dip big, but if it does it’ll be nice🍎💰✨"
1557,10/1/20,"$AAPL Gene Munster Once a Top Professional Analyst, now a Venture Capitalist. Must be doing something right 😉 👍"
1558,14/01/2020,$AAPL who bought the dip today 🙋‍♂️
1559,15/01/2020,$AAPL someone’s either selling the pops and unloading a huge position last couple days or a whale short is hammering the price action 🤔
1560,15/01/2020,$AAPL Liu clearly stated a lot of IFS in his speech. China will buy 50 billion in ag IF China will buy this and that only IF 😆😄🤣
1561,27/01/2020,$AAPL wonder where my march 20 puts will be trading tomorrow🎁
1562,28/01/2020,$AAPL I’m so happy I stuck with my calls 😁 huge beat!!
1563,28/01/2020,$AAPL don’t trade apple own apple. U will win long term. ✌🏽
1564,29/01/2020,$AAPL only question is do we dip and rip or gap up and fade 🤔
1565,29/01/2020,$AAPL awaiting patiently for new hod at $327.26 😂
1566,30/01/2020,$AAPL everything but AAPL is green 😂😂🐻🐻
1567,31/01/2020,$AAPL Good morning Bulls. How ya feeling this morning knowing y’all got trapped?!?!? 😂🐻
1568,31/01/2020,$AAPL absolutely beautiful sell day. Bull tears are sweet ❤️
1569,1/2/20,$AAPL  guys btfd on monday!!! So i can load up puts 🤣🤣🤣🤣🤣
1570,8/2/20,$AAPL Getting closer and closer to where the Gap Down will continue to Gap Down on top of that Gap Down!! 🐻🍎
1571,10/2/20,$AAPL to the 🌙 we ganna steal some bear money
1572,10/2/20,$AAPL Bears think every company will crash and burn. 😂😂😂
1573,17/02/2020,$AAPL I'm a full-blown Bull👍. But anyone who thinks this will not affect APPL is crazy.
1574,20/02/2020,$AAPL tomorrow down another 2% easy !! All the bulls have left is ihope lol 🤣😂🤣🤣😅🤣🤣
1575,25/02/2020,"$AAPL tide has turned, bulls morphed into bears 🐻.. hence begetting mores bears BTFD season is ova.. for now"
1576,2/3/20,$AAPL 🎶this is how we do it🎶🧗🏻‍♀️🤑🍏
1577,2/3/20,$AAPL Woooooohooo! Sexy swing from 263.. easy to makey money in this market.. 😃😉
1578,2/3/20,$AAPL Bought a call expiring march 6 making 100% on my money but cannot sell because of Robinhood so it has been a great day so far 🙄
1579,2/3/20,So... $AAPL calls... whose rich today with us? 😊
1580,3/3/20,"$AAPL 

Great swing from yesterday 
Mar6 $305 calls

💰💰💰"
1581,8/3/20,$AAPL The last minute rally from Friday was just A? You guessed it... just a Dead 💀 CAT 🐈 Bounce.
1582,9/3/20,$AAPL Bear 🐻 Market! Hello 👋 More pain ahead!
1583,10/3/20,$AAPL buy more puts when others are fearful. 👍🏼 put option April 3rd
1584,11/3/20,$AAPL Fun times . No panic ☘️
1585,13/03/2020,$AAPL  just bought a IPAD did not need it just for my kids school work.  SMH.  No discount.  👇🏽.🖕!
1586,19/03/2020,I’m going to short $AAPL and get that new iPad Pro with Dual Cameras 📸
1587,20/03/2020,"$AAPL Prema Bull trap PM
🙏 LOOK OUT SUCKAS"
1588,24/03/2020,"$AAPL Easy money 💰 
Amazon next should be much lower. I think people have become way too complacent.
Good luck to us all."
1589,27/03/2020,$AAPL $300 by end of May. Let’s goooo option callsssss 😂😂😂🤷‍♂️🤦‍♂️💆‍♂️☝️✌️💰🍾
1590,28/03/2020,"$AAPL Let’s all companies bring all their production back home to the US they still can make money and make our US economy stronger and give people jobs here , let’s make it here in America ✅✅ 🇱🇷🇱🇷🇱🇷"
1591,1/4/20,$AAPL that feeling when your in 100% puts and market is selling off 💦💦💦
1592,17/04/2020,"$AAPL the sqUeeze , yes with big U bear

💰"
1593,18/04/2020,"$AAPL might have a couple of good days left, but I think I’ll wait for the next big drop 😎 will wait for the 20 and 50 day moving averages to slide down the 200, easy money some time after, might have to wait until near end of April or May"
1594,20/04/2020,$AAPL 👳‍♂️⚗️⚗️⚗️⚗️by now and next this headed back to $248 🙈🙈🙈🙈🐻🐻🐻🐻🐻🐻🐻🐻.
1595,7/5/20,$AAPL Those $290 calls I bought at $6.40 on April 20th have reached high of $15.15 and currently trading at $13.80 🔥
1596,14/05/2020,$AAPL This going to be fun 🤫🥳
1597,19/06/2020,$AAPL who else got those CALLs for cheap? 😂🤑Lol
1598,24/06/2020,"$AAPL I feel so bad for bears, I try to teach them some sense, but most lash out and call me a fool lmao futures green see you at $380, can’t wait to see my calls surge another +100% tomorrow 😎💵"
1599,25/06/2020,"Bulls don’t know what their doing.. 
$AAPL 🔥🌧☔️📉"
1600,2/7/20,$AAPL  going below 359$ this week 😍😍🥰🥰 making profit on my puts :):)
1601,9/7/20,$AAPL whose still shorting the number 1 tech company in the world bc they closed a couple of stores🤡
1602,13/07/2020,"$AAPL 🚨 selling all shares. Owned since 2014, ill buy more in a few weeks this is topped the f out"
1603,23/07/2020,$AAPL i like my eggs 🥚 cooked sunny side up. With a side of T-bone steak.    Apple is a 5 star company.
1604,23/07/2020,$AAPL 🚨👀Apple to push back iPhone 12 event to late October: report
1605,31/07/2020,$AAPL Aug 28 500c.....for the win 🙃🙃🙃
1606,3/8/20,$AAPL bears are getting desperate again 🤣
1607,4/8/20,$AAPL Will she run!? 🙏🙏🙏 450 please!!!
1608,6/8/20,"BREAKING NEWS: $AAPL beats Elon Musk and Richard Branson into space! 🚀📈 
🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏🍏"
1609,6/8/20,$AAPL I see my advice on those August 21/ calls was I right or was I right ? YOLO THE HELL OUT that play right 🔥
1610,6/8/20,"$AAPL we need $463-464 for 2 Trillion market cap.
Let's do it today only 🚀🚀🚀🚀🍾🍾🤭🤭"
1611,10/8/20,$AAPL why be a 2T giant and not dabble a little bit? 🍎🚗 🍎✈ #AppleAirlines #AppleEV
1612,11/8/20,$AAPL I appreciate y'all letting me get back in with my call at a nice price 😁 we can move forward now! Thanks a million 😄
1613,11/8/20,$AAPL call holders get slaughtered tomorrow. 😈
1614,13/08/2020,$AAPL every Day bullish making money 💰.
1615,13/08/2020,$AAPL 🚨Power Hour didn’t even happen!
1616,14/08/2020,$AAPL who caught the double bottom and bought calls? 💰💰💰😎😴😴 Nice Trade
1617,20/08/2020,$AAPL just hold that’s another  10 million people to buy up shares 💰😂
1618,21/08/2020,$AAPL lol don’t recommend buying contracts Monday is the split just enjoy the ride🚀🤑🚀🤑
1619,21/08/2020,$AAPL 510 today 🚀🚀🚀🤑🤑🤑🤑try to get in on the morning dip if there is one
1620,21/08/2020,$AAPL I’ve never been so excited like this before for a stock. Their 4-1 split will surely bring new investors to acquire affordable shares. Long term investors will be rewarded significantly 🙏 GLTA
1621,21/08/2020,$AAPL should I buy more for the long term??🥶🥶
1622,21/08/2020,$AAPL we all know this is going to $505 right????? 🚀🚀🚀🚀🚀🚀🚀🧲🧲🧲🧲🧲🧲🧲🧲$505🧲🧲🧲🧲🧲🧲🧲🧲🧲$505
1623,21/08/2020,$AAPL successful day scalping apple 🎯 $505+ monday
1624,24/08/2020,$AAPL I don’t know what to say 😭
1625,24/08/2020,$AAPL last day to buy Apple before the split. Enjoy the party! 🍎🤙🏻
1626,24/08/2020,"$AAPL $505 looking good for another 1,000 come on y’all let’s make another push 💪💪💪💪💪💪💪💪💪"
1627,24/08/2020,$AAPL look how its doing during lunch 🤔🤑
1628,24/08/2020,$AAPL Apple 🍎 only goes up against Newton’s law of gravity.
1629,25/08/2020,"$AAPL laugh now cry later you bears,Back to hibernation you go ✌️🥱🐻"
1630,27/08/2020,$AAPL One apple a day keeps the Bears away 😂
1631,27/08/2020,$AAPL most expensive luck break i ever took. 😆 all good now!
1632,28/08/2020,$AAPL big short coming 2 week notice !!! Red Alert 🍏 to 🍎
1633,31/08/2020,$AAPL I’ll give you one guess as to what stock is rippin the markets futes 😂😂😂
1634,31/08/2020,$AAPL It‘s over for you bears this time for reals! This kitty‘s going to eat Fancy Feast tonight! Calls Locked & Loaded! 😻💰👍🏻🍎
1635,31/08/2020,$AAPL what calls are we loading up on yall!💲💲💲
1636,1/9/20,$AAPL it never stops!!!🚀🚀🚀 not too late to hop on the money train
1637,2/9/20,$AAPL ONE  THIRTY  FIVE  on the dot... 🤣😂🤣😂💪🍏🍏💰🍏💸🍏🤑🤑🤑 Excellent...
1638,2/9/20,$AAPL 160 calls for Sept 18 come on Apple make me rich💰💰💰
1639,3/9/20,"$AAPL should’ve sold today, this looks like a clear down day tomorrow 😔"
1640,3/9/20,$AAPL $124  is going be to new resistance 🐻🐻
1641,3/9/20,$AAPL Lmao will Apple be a $50 stock soon?😂😂
1642,4/9/20,$AAPL Retail getting slaughtered. Keep buying lil piggies🐷
1643,4/9/20,$AAPL next week back 130 by iPhone 12 launch 150🚀🚀🚀🚀🚀🚀🚀🚀
1644,6/9/20,"$AAPL Short term idea, this should trade below 109 by end of 09/18. Share holders/ longs need not worry. Option holders plan accordingly. 🙌🏻"
1645,8/9/20,$AAPL seen this time and time again. When the comments on here look overwhelmingly green the rug pull is certain. Buying puts at open 😈
1646,8/9/20,$AAPL My poor puts! They’re getting greener & greener 🤑
1647,8/9/20,$AAPL Went short at $114.99 since that’s the only way to make now apparently 🤷🏻‍♂️
1648,10/9/20,$AAPL WTH 😬 just bought last week at 130!!! Will check back in three weeks
1649,11/9/20,"$AAPL bulls on today’s losses, “it’s just a pullback bro! Totally healthy. Everything is fine! Bears are a bunch of clowns 🤡...everything is fine...”"
1650,14/09/2020,$AAPL   Wow so much bs here today 😂😂😂.   Go on and sell do it !! 😂😂😂
1651,15/09/2020,$AAPL I bought 150 more at $115.42!  Thank you for those cheap shares!! 💪💪💵💵
1652,15/09/2020,$AAPL - And that’s what I call a bounce. ↗️🍎↗️
1653,16/09/2020,$AAPL bears complaining when this is one event to show iPad and iwatch still have two more events lmao 🤣 we booked solid for the rest of the year what you got?
1654,16/09/2020,$AAPL I no longer see the ClayTrader. THE CURSE IS LIFTED! 🚨💥🚀
1655,16/09/2020,$AAPL see a morning red candle and everybody turns bearish 🤣🤣🤣
1656,17/09/2020,"$AAPL crapple to $108 or below! hot trash 🔥 big money screws retailers again. 
 
lets see if the crooks take it to 90’s"
1657,17/09/2020,$AAPL buy the dip! To the moon!! 🤣🤣🤣🤣🤣
1658,18/09/2020,"$AAPL 
“ FED won’t let this drop “ 🤭"
1659,18/09/2020,$AAPL  cmon bagholders  it’s time to start crying and sh*tig in your pants 😂😂😂
1660,18/09/2020,$AAPL You guys crack me up 🤣 !!!   Gap fill down to 106.25.  Let's close it up.
1661,18/09/2020,$AAPL sell off friday 👇 104 EOD🍎
1662,18/09/2020,"$AAPL I called it, that was the “pits fly, calls die” Apple event on Tuesday 🤣"
1663,18/09/2020,$AAPL cheers to whoever bought my put in the am. 🤦🏻‍♂️ opex is chopex today. See you all Monday
1664,18/09/2020,"$AAPL Congrats, Bears. Celebrating this weekend. 🥳"
1665,21/09/2020,"$AAPL Cute selloff, back to our regularly scheduled bullish programming 📈"
1666,22/09/2020,$AAPL this could still gapfill down 🤷🏼‍♂️
1667,24/09/2020,$AAPL 9/25 puts are primed and printing. Up 60% 🕵️‍♂️ do your DD
1668,25/09/2020,"$AAPL 

Apple is slowly cutting into all the bears 😂"
1669,25/09/2020,$AAPL with out the bears I couldn’t of got the deal i wanted With that said  thanks 💰🤪😆
1670,25/09/2020,$AAPL sorry guys....who is still waiting the 96$ 😂😂😂
1671,25/09/2020,$AAPL I repeat someone was waiting to load $95 😂😂😂😂😂😂😂😂.
1672,25/09/2020,"$AAPL Up 4.06, last .400+ hitter Ted Williams, who hit .406⚾️⚾️⚾️⚾️"
1673,28/09/2020,$AAPL lolol 🤡 you bears be out here lookin like clowns talkin about switching teams why don’t you double down on thos puts there more then half off
1674,29/09/2020,$AAPL Will be another 🍏day tomorrow.
1675,1/10/20,$AAPL Direct payments to Americans and pretty soon in a few weeks a Corona virus vaccine 💉
1676,2/10/20,$AAPL easy money 💰 buy the dip!
1677,6/10/20,$AAPL who else picking up the new IPhone when it releases?🔥
1678,7/10/20,$AAPL outside your mind if you think this will hold 😂
1679,9/10/20,$AAPL took debit spreads for the swing on news as well. 🤑🤑🤑🤑 Been on fire and I also post every morning before market open
1680,12/10/20,$AAPL Did you guys saw that monster candle earlier?? 🚀🚀🚀🚀🚀🚀🚀🚀🚀
1681,12/10/20,"$AAPL $130 by Friday, $150 at or after earnings 🚀🚀🚀"
1682,13/10/2020,"$AAPL last new iPhone reveal sky rocketed stock day before and after, imagine this year being the event of a decade, to the moon!!! Let's make some 💰"
1683,13/10/2020,$AAPL  💰🍻 looking GOOD 🇺🇸 Christmas in October 😉
1684,13/10/2020,$AAPL where are the bears now 😂😂😂
1685,13/10/2020,$AAPL It’s really beautiful. I’m upgrading. ♥️🍏🍏🍏♥️
1686,15/10/2020,$AAPL I’m not buying stocks during any election next time. 🤷🏻‍♂️
1687,16/10/2020,$AAPL Demand and average selling price is going down. 😴
1688,19/10/2020,$AAPL I see everyone posted about this. My turn. 👇👇👇
1689,26/10/2020,"$AAPL Got My iPhone 12 Pro this weekend.....Faster, Louder Speakers, Nice OLED, Quick Charging MagSafe.....I’m Loving it! 🥰📱👍🏻🚀"
1690,26/10/2020,$AAPL buy the dip. This is the lowest before the earnings 🚀🚀🚀
1691,29/10/2020,"$AAPL Top Top Insiders at Apple 🍎 sold $29 million worth of stock at $119 to $116 highs .. before Earnings 

Doesn’t this concern you when TOP insiders are jumping Apple ship?"
1692,29/10/2020,$AAPL tanking at EOD bull trap 😁 $109
1693,29/10/2020,$AAPL Relax and breath. Very soon 👻
1694,29/10/2020,$AAPL lol this market is to funny. Adding more here 🙌
1695,30/10/2020,$AAPL how it will be if open at 115 😍
1696,30/10/2020,"$AAPL The quarter was a beat, the fact that IPhone sales were down is legitimate and profit margins were up! This is a buying opportunity for us longs!
🚀🚀💰💰💵💵"
1697,30/10/2020,$AAPL Buying the Fear Today🤘🤑🤘!!!
1698,31/10/2020,$AAPL Get ready for next weeks discounts. Let’s  See 90’s😋😋😋😋 Have a great weekend Everyone.
1699,2/11/20,"$AAPL Damn I thought AAPL had enough red weeks, I should’ve never stopped buying puts 😂"
1700,2/11/20,$AAPL who’s shorting this in an iPhone 😂
1701,3/11/20,$AAPL T-Minus 30 or less until BOOM 💥 GOES THE DYNAMITE 🧨
1702,4/11/20,$AAPL you guys got it wrong. The liberals can’t get anymore sad because they were already sad to begin with 🤷‍♂️. Got all my money vested in Apple. Apple is still gonna be the future as long as people needs phone for communication and life.
1703,5/11/20,"$AAPL Hey 🐻, 125 is on the table. 📈🔥😛🇺🇸"
1704,9/11/20,$AAPL look how bullish this stock setup is...oh wait that’s Apple’s VIX ticker 😬
1705,11/11/20,"$AAPL Nomore uptrend , multi month slow bleed 🩸"
1706,19/11/2020,$AAPL hey guess what I got a surprise for everyone!!!!!! Apple closes around 118-119 today 😀😀😀🖕🏼
1707,20/11/2020,$AAPL there’s your calls. Enjoy the 🩸
1708,24/11/2020,$AAPL not allowed to go up👊👊👊👊
1709,1/12/20,$AAPL are we gonna see another forward split next year because it feels we are going to the moon 😁😁
1710,1/12/20,$AAPL Sold all my 117.5 Calls 12/18 here ... 💰
1711,3/12/20,$AAPL you do realize 🍏 has been up 6 straight days since 11/23.
1712,14/12/2020,"$AAPL got some puts here, they were at a discount, what can I say 👻"
1713,14/12/2020,$AAPL I can't laughing at people who bought options for this.week. sell it before it goes to 115$ 😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
1714,16/12/2020,"$AAPL 

But it did not fill a 82 dollar gap ... 😂😂😂"
1715,21/12/2020,$AAPL ho ho ho! Let it rain money!💰
1716,22/12/2020,$AAPL Breaking: Apple is working with Tesla to make an icar pro. Wheels sold separately 💰💰
1717,22/12/2020,$AAPL cathie picking up over 400k shares today in ARK.  🧠
1718,22/12/2020,$AAPL Ah so the trick to this “investing thing” is just to let your money sit... who knew?!?! 🤪
1719,22/12/2020,"$AAPL holding $125 Jan c, $135 Feb call, $150 March call no plans to sell till the month of then buy shares 🍏🍏🍏"
1720,27/12/2020,$AAPL let’s have a great week !  🚀🚀🚀
